id_a	source_a	name_a	id_b	source_b	name_b	distance_m	name_score
9c865b00-d028-48ed-959c-9a85ca41c6d1	fazwaz	Quintara MHy’ZEN Phrom Phong	fc39f43b-e7b3-4476-8400-7c52fc490974	ddproperty	Quintara MHy’ZEN Phrom Phong	57.1	1.000
7631e5fd-26d4-4e44-8855-b79729b3e57e	fazwaz	Supalai Wellington 2	9ebd3bf9-8d8a-4d56-9b3f-8f4f99b8fdf2	dotproperty	Supalai Wellington 2	57.2	1.000
0ccc314e-da34-4b31-a2bd-f62f54e0563a	dotproperty	Klass Sarasin-Rajdamri	e1769209-d67c-459a-ad62-43d0a6d1412d	fazwaz	Klass Sarasin-Rajdamri	57.3	1.000
37d6d7fc-3965-42cc-aff7-e402f6a81c4c	dotproperty	Origin Play Sri Laselle Station	7e507a28-c221-46ad-94cc-1cb3d4bc71ce	fazwaz	Origin Play Sri Laselle Station	57.4	1.000
009b6d6f-5ade-4e7a-8288-1e8350d2ae57	fazwaz	Origin Plug & Play Ramkhamhaeng Triple Station	5bc1a301-2dca-4c86-8437-c1798b637339	dotproperty	Origin Plug & Play Ramkhamhaeng Triple Station	57.4	1.000
26554466-e1f0-42cb-9a9c-86704307bacb	fazwaz	Blocs 77	6d880b87-7613-4dce-9b4c-3993166a7d8c	dotproperty	Blocs 77	57.5	1.000
c1fbb0f6-c066-4cfd-b62a-23416fefbc27	dotproperty	The Capital Ratchaprarop-Vibha	d10c03e0-c5a2-4b95-a581-ecdc3998f64b	fazwaz	The Capital Ratchaprarop-Vibha	57.6	1.000
d10c03e0-c5a2-4b95-a581-ecdc3998f64b	fazwaz	The Capital Ratchaprarop-Vibha	e2481bc2-e848-43b3-83bb-d581617cd0f1	dotproperty	The Capital Ratchaprarop-Vibha	57.6	1.000
0a016b0e-4b57-44bb-b2ed-1f6bb5f2f8dc	dotproperty	Modiz Vault Kaset Sripatum	9a7dd6f9-9098-453d-838b-d38bbc204764	fazwaz	Modiz Vault Kaset Sripatum	58.1	1.000
26ddfee3-1df9-4b69-b58a-0a87a0bbdf29	fazwaz	Sathorn Prime Residence	943db84b-927c-46dc-bf1d-abf480c33b21	dotproperty	Sathorn Prime Residence	58.4	1.000
9224f3ab-9b84-465f-b67d-ae07d503c06e	fazwaz	Plum Condo Mix Chaengwattana	d7c710c4-c35a-4f8e-a143-38e2c0847be5	dotproperty	Plum Condo Mix Chaengwattana	58.7	1.000
7788f9f2-8f56-4da5-89f4-ca9c590901a6	fazwaz	Regent Home Sukhumvit 97/1	c1cdc48e-050b-4d97-871d-57a2d69b6b11	dotproperty	Regent Home Sukhumvit 97/1	58.8	1.000
4a53a259-2bac-49d4-a8a4-e39fb61e6c0e	ddproperty	Fifty Fifth Tower	62dd2d89-5db8-4f74-843f-b3b113ea2dbc	dotproperty	Fifty Fifth Tower	59.2	1.000
077d38f0-4a01-41b2-a954-421c56b87afb	fazwaz	Ivy Sathorn 10	660f066d-3c54-449a-ae9a-56500ef90142	dotproperty	Ivy Sathorn 10	59.2	1.000
19f726ec-540d-44fc-a987-c5ba7db98927	fazwaz	Onyx Phaholyothin	a28482be-2c07-443d-9a7d-966d690638ab	dotproperty	Onyx Phaholyothin	59.5	1.000
10ff76cf-5a0f-47e3-b24d-a62b5ebbed19	fazwaz	Lumpini Park Phahon 32	88b55a1f-775e-4186-91d5-e05dd7d471fb	dotproperty	LUMPINI PARK PHAHON 32	59.9	1.000
bceca9df-bf90-4fc6-beb8-66268126da4a	fazwaz	The President Sathorn-Ratchaphruek 1	c8965614-fa62-4293-951e-f5f1cd130c6c	dotproperty	The President Sathorn-Ratchaphruek	0.0	0.982
bceca9df-bf90-4fc6-beb8-66268126da4a	fazwaz	The President Sathorn-Ratchaphruek 1	ee10a3c6-fdbe-4e21-b8e7-06461a916b13	dotproperty	The President Sathorn-Ratchaphruek	0.0	0.982
606e9056-b1d9-4e8d-9370-dc9dfd19b998	fazwaz	Supalai Premier Charoen Nakon	803a892f-5f84-4423-b9e5-f897fbb1c0b9	dotproperty	Supalai Premier Charoen Nakhon	33.8	0.981
606e9056-b1d9-4e8d-9370-dc9dfd19b998	fazwaz	Supalai Premier Charoen Nakon	d8dc54be-d48f-4640-9236-612d47401f5c	ddproperty	Supalai Premier Charoen Nakhon	58.0	0.981
449e8c7b-c782-4710-adeb-9b3c19e65124	dotproperty	Supalai Park Ekamai - Thonglor	f07f6ca6-628a-4a7a-bb15-a51f85f3bf5a	ddproperty	Supalai Park Ekkamai-Thonglor	23.8	0.980
24b3006d-50a8-441e-b71d-67eec3541cfe	fazwaz	The Monument Thong Lo	37cf9c4f-3b0d-45db-8774-d016867627af	ddproperty	The Monument Thonglor	10.9	0.968
97eb968c-11c2-4df1-9745-266ffc33319e	fazwaz	The Cube Ramkhamhang	b61a220e-a4cd-4b01-bacb-8a319a533f4b	hipflat	The Cube Ramkhamhaeng	21.6	0.968
c8aaeaf4-afad-43b9-b4db-55ca8574f2be	fazwaz	Lumpini Place Narathiwas 24	f22e66b7-80d0-4f82-a3c3-685d1d87cd77	dotproperty	Lumpini Place Narathiwat 24	18.0	0.958
bab0109d-9a70-45ef-bb9b-301ad50b6b98	dotproperty	Liberty Park	d532246d-e0e3-4a08-bb37-86d2cebee5ba	fazwaz	Liberty Park 1	7.5	0.957
270a153d-a546-4c15-b527-0dc29ec4c601	fazwaz	U Delight at Jatujak Station	aad6b0ad-60fc-41da-993a-ddc6b45d9277	dotproperty	U Delight @ Jatujak Station	11.6	0.957
c0a70f14-5c39-465d-b540-3c528576280f	dotproperty	Humble Living @ Fueangfu	cecc0f3d-7bbf-4291-8284-ae18c26e63db	fazwaz	Humble Living At FueangFu	11.2	0.952
7e8164fb-3c7d-49e9-bfdf-49e8957c8e38	fazwaz	The Star Estate at Narathiwas	b1f09e12-046d-4996-af8f-31cb96e98ae4	hipflat	The Star Estate @ Narathiwas	20.0	0.952
0184960f-1145-4b74-baa6-1711f6cbbbcc	dotproperty	Citi Resort Sukhumvit 39	d5995e8b-598e-467d-ade8-8a54b09408d2	fazwaz	Citi Resort Sukhumvit 49	52.1	0.952
38763694-2d7a-4209-8611-e64de12529bc	dotproperty	Ideo Phaholyothin Chatujak	d2d9b1f3-8b36-45d1-b97b-62bdf1ef3efa	fazwaz	Ideo Phaholyothin Chatuchak	0.0	0.939
4a25e04b-f4f2-484a-85be-554c347b94a0	dotproperty	Sea Heaven Phase 3	74398ec8-d356-4f65-90e0-7bb9c4cf74fc	ddproperty	Sea Heaven Phase 2	5.2	0.933
2cea99c8-130c-4cf2-b559-5560dd63c920	dotproperty	Asakan Place Srinakarindra	32cb37ff-7b07-4994-bc00-fb191b42c63d	fazwaz	Asakan Place Srinakarin	17.1	0.933
2854d748-d8f9-4e1b-a46d-28fa58701990	dotproperty	Centric Sathorn - Saint Louis	d8577742-0f14-4ad0-b396-1a604c267681	ddproperty	Centric Sathorn-St Louis	19.6	0.933
0118792f-98a3-4c1a-b0dc-9c78de5cd024	dotproperty	Phatssana Gardens	031ef0d4-06a4-4ba0-9c3f-a54c494f7c2f	fazwaz	Phatsana Garden	25.4	0.933
af760b2f-0c18-467a-90f4-8d058fce526e	dotproperty	Proud Posto Praram 2-Phutthabucha	f4afd6d4-cf83-41d7-8cfa-0a40e0904470	fazwaz	Proud Posto Rama 2 - Phutthabucha	8.3	0.929
06f60b92-bf39-4e41-9f05-6e626e1b0627	fazwaz	Origins Bangmod-Rama 2	e05b8ba3-c4de-483c-bc61-6d0e00ab9d1f	hipflat	Origins Bangmod-Rama II	32.0	0.923
2455d093-b641-479a-bb09-5ccea2f19f4e	fazwaz	Qube Sukhumvit 46	b33ce4ce-fe2f-491c-ae5e-a89d9ad7c7f0	dotproperty	Qube Sukhumvit soi 46	16.7	0.909
4ee0ddf9-d5e8-486e-900d-df9b18f36a3c	hipflat	Tree Condo LUXE Sukhumvit 52	e9ac69a8-1249-41f7-8d81-c666927573b0	fazwaz	Tree Condo Sukhumvit 52	28.3	0.909
4ee0ddf9-d5e8-486e-900d-df9b18f36a3c	hipflat	Tree Condo LUXE Sukhumvit 52	b7375c6f-908a-4e5f-ab85-b72169a973ce	dotproperty	TreeCondo Sukhumvit 52	42.6	0.909
1adaa4fb-7907-4083-bb4b-722057612d93	hipflat	Plum Condo Chaengwattana Station	8e65aba5-77b5-4c93-99c5-a4e48e5c64c9	fazwaz	Plum Condo Chaengwattana Station Phase 1	0.0	0.906
07a368af-3b2e-467d-b5ad-6c9cad406ae4	fazwaz	The Kris Extra 4	26585159-48a0-4f62-8a40-51f819cf93ab	hipflat	The Kris Extra 7	40.4	0.900
358d5c19-4acf-4276-804f-0481612ffc99	fazwaz	KnightsBridge Prime Ratchayothin	ec76c5e0-35b6-4ba5-9453-2c983516ff39	dotproperty	KnightsBridge Space Ratchayothin	47.3	0.900
5b37727f-fc0d-4cbf-a935-1d116f85612d	hipflat	Lumpini Park Boromratchachonni-Sirindhorn	b03cfbe1-8117-43d9-a02b-9b0abba07dfe	fazwaz	Lumpini Park Boromratchonnanee-Sirindhorn	22.5	0.895
818de280-83b7-4fde-863d-0b4cb1d02814	hipflat	The New Concept Pool Villa Garden	ed845f52-1344-410e-bcce-84b5e69138b1	dotproperty	The New Concept Pool Garden	32.5	0.889
a721e7bf-5018-4354-802a-643e9edc2942	fazwaz	A Space ID Asoke-Ratchada	e006e004-5458-4da5-a9e7-45565f131bcf	hipflat	A Space Hideaway Asoke-Ratchada	33.5	0.875
8230b835-d639-492d-b986-9921d9c04e4e	dotproperty	The Waterford Rama 4	dcc178c1-759b-446d-bcc0-1939e4daacb9	fazwaz	Waterford Park Rama 4	49.9	0.875
8abe466d-2acc-4c45-b87f-c4993f2d25bb	dotproperty	The Waterford Rama 4	dcc178c1-759b-446d-bcc0-1939e4daacb9	fazwaz	Waterford Park Rama 4	49.9	0.875
483d1f6f-aa77-42cc-b8dd-55b72184e662	dotproperty	Circle S Sukhumvit 12	f89da04f-a558-4b9c-b6b7-ddbcf8d05d47	fazwaz	Circle rein Sukhumvit 12	46.9	0.872
5a519e4c-1a0d-4f14-9696-b59a61a629ba	dotproperty	Regent Home 15 Changwattana	b7215638-4772-4976-9335-900346ff44ce	hipflat	Regent home 18 changwattana - laksi	12.1	0.868
39e5f5dd-bec5-4ad7-8cad-d28d35dfdd73	ddproperty	Arcadia Center Suites, Chon Buri (Pattaya)	7df66fc3-dd48-4070-b08f-59d8608fa11a	dotproperty	Arcadia Center Suites Pattaya	41.7	0.867
52ac3e17-36db-4aa5-ba11-a8c8cba43607	dotproperty	Condo One Sukhumvit 52	ed50894f-b9a5-4589-86eb-4c3fff4713ec	hipflat	My Condo Sukhumvit 52	26.2	0.865
41de17e9-8aef-47e9-85c5-48077f11ab84	fazwaz	Life At Ratchada - Huay Kwang	ccd812af-418f-4440-96bb-5da83c36ce8f	dotproperty	Ideo Ratchada-Huaykwang	17.6	0.864
54fc47e5-7942-4ef3-bd41-3e5e74772ec7	hipflat	Chrisma Ramintra	efd944d0-bb32-4e41-9b0b-2458a7e1b870	fazwaz	Chrisma Condo Ramintra	0.0	0.857
8e65aba5-77b5-4c93-99c5-a4e48e5c64c9	fazwaz	Plum Condo Chaengwattana Station Phase 1	9dfa341c-a7e4-4094-b6bf-c82dc70d82a0	dotproperty	Plum Condo Chaengwattana (phase - 2)	2.2	0.857
339faf94-e7a1-498b-9b85-70a44dcb89ba	ddproperty	Espana Condo Resort, Chon Buri (Pattaya)	4858132f-5c88-407b-a265-d8af25dbefc9	dotproperty	Espana Condo Resort Pattaya	38.7	0.857
2e908136-921f-4b0f-b23f-b84ce9c804f3	ddproperty	The Title Coralina Kamala	d854d66c-9270-4078-bb88-1b4e8a33da02	dotproperty	Coralina Kamala	16.5	0.848
0d8af8fe-3e70-4ba6-82e5-26968e02a799	dotproperty	VOQUE Place Sukhumvit 107 - Bearing 2	a4da4e3f-87ed-41cd-ac4c-fa06d0c609b3	fazwaz	Voque Place Sukhumvit 107	18.3	0.846
1a42277e-ca84-4d43-8eae-24b0a7f11338	hipflat	AMIGO ORIENTAL GARDEN	9d6e5b59-0ce7-484d-bc88-a2a8cbf93856	dotproperty	Siam Oriental Garden 2	42.8	0.842
5eca03d3-3d44-4bc5-8786-93e835522457	fazwaz	Lumpini Place Pinklao 2	7bd2cdd8-341c-4005-8f60-5ff40bce5a50	hipflat	Lumpini Park Pinklao	52.1	0.842
0cac7832-6ea4-40e8-96f2-25b8bd5641ba	dotproperty	C View Residence Pattaya	180477b5-b245-4d27-a892-4cb415b5ef3a	ddproperty	C View Residence, Chon Buri (Pattaya)	16.8	0.840
79171cf8-2264-4c1b-abab-a56d9f5406d9	dotproperty	U Vibha - Ladprao	adcfc11e-3880-4b52-9b12-c2e1ee9d5f17	fazwaz	Condo U Vibha - Ladprao	16.9	0.839
8005fb8e-b1ce-4aab-9c33-10453190a014	hipflat	Rende Sukhumvit 23	e652944c-0fa3-4013-86e3-5eba3a844f65	dotproperty	Wind Sukhumvit 23	54.7	0.839
ac0720d2-17eb-40a9-ade2-abd85a66b9a2	fazwaz	Liv At 49	df8dad50-e3e9-443c-9f1e-5a702d43da61	dotproperty	LIV@49	16.8	0.833
16f85c14-7998-4c30-abd2-03470071c752	fazwaz	U Delight Residence Phatthanakan	8fc011b9-dff5-4bea-b1cb-b0fedaa9f1ce	hipflat	U Delight Residence Pattanakarn-Thonglor	44.0	0.831
34d0677d-453f-4544-84c7-e251a647e1f6	ddproperty	VN Residence 3, Chon Buri (Pattaya)	674af0f6-3388-4634-b299-ae2f80c31607	dotproperty	VN Residence 3 Pattaya	25.7	0.826
622ad772-1f63-4339-be85-d7423487485a	hipflat	Supalai Loft Phasi Charoen Station	dc9e5f8a-394a-4bba-8f02-e211a6cb6250	dotproperty	Supalai Veranda Phasi Charoen Station	31.3	0.825
04a5cb72-9af2-4a5c-9083-6555099384b0	ddproperty	Layan Green Park	07f5902a-2b0d-4a22-849e-5bcf85d71bbf	dotproperty	Layan Green Park Phase 1	13.0	0.824
4a57439b-9ede-49d1-a330-b569df892c3c	dotproperty	Venetian Signature Condo Resort Pattaya	6ccfda65-ecf7-4a84-ad61-2640a296c7f0	ddproperty	Venetian Signature Condo Resort Pattaya, Chon Buri (Pattaya)	47.4	0.824
b135c309-f113-446a-816c-1bb001411c22	dotproperty	Happy Home Ratchada 18	ef9a29b0-6195-4b6c-a41f-3a2f6f5ee0dc	fazwaz	Happy Condo Ratchada 18	35.8	0.821
d76ac125-e92d-456c-9550-98b4dfc521a9	ddproperty	Lumpini Condo Town North Pattaya-Sukumvit, Chon Buri (Pattaya)	dfe2f831-9f13-44c5-b699-2722031224f5	dotproperty	Lumpini Condo Town North Pattaya - Sukhumvit	12.4	0.818
4e082f23-78f2-4670-94a4-08ce6a6e3297	dotproperty	Naiharn Sea Condominium	5f6d5526-fed5-49fb-8348-3adc3a60ebee	hipflat	Nai Harn Beach‎ Condominium	58.1	0.818
2ae244f2-89ac-40b4-b468-9f0de767e16d	dotproperty	Reference Sathorn - Wongwianyai	c7ebbc94-dd7d-4b48-9bfe-d42ff1b86839	hipflat	The Rich Sathorn Wongwian Yai	59.6	0.816
83a31d9d-937e-409f-a1a2-5123ff4ba967	dotproperty	HYDE Sukhumvit 11 by Ariva	eb9582bf-3249-45f9-bef8-b59fa65d703e	fazwaz	Hyde Sukhumvit 11	7.1	0.811
ae7d6446-c21d-4f0c-ad5f-6956c0162339	hipflat	Diamond Ratchada City Plus	badc6068-1357-46a7-98fb-5b5913f9799d	dotproperty	Diamond Ratchada Cool House	17.7	0.809
1adaa4fb-7907-4083-bb4b-722057612d93	hipflat	Plum Condo Chaengwattana Station	9dfa341c-a7e4-4094-b6bf-c82dc70d82a0	dotproperty	Plum Condo Chaengwattana (phase - 2)	2.2	0.807
8c545e2e-14cd-4471-8276-369eb7edde02	ddproperty	Notting Hill Laemchabang-Sriracha, Chon Buri (Pattaya)	e474eadc-a0b3-4775-8a4f-6baa799c7f76	dotproperty	Notting Hill Laemchabang - Sriracha	2.2	0.800
27b634ee-a91e-4fdb-b929-aba946824fe8	hipflat	De Blue Sky	c76e72d4-4763-4b34-bdfe-afe9bca3332c	dotproperty	De Blue	30.5	0.800
5d7dd072-0a35-42c1-b5e0-4db24e1673ca	dotproperty	Baan Suan Greenery Hill	7ec27669-5f38-4a23-9bf0-edd4c865fc40	hipflat	Baan Suan Greenery Hill Karnkanok 5	35.1	0.800
57d8b44d-4d87-44e1-9f95-c72f35cf91b8	dotproperty	THE BASE Downtown - Phuket	86d7b96a-83eb-446c-9f35-b19a7ccee732	ddproperty	The Base Downtown	36.7	0.800
0801b923-9d07-4c1e-a256-f0515aec8ddb	hipflat	Wongamat Residence	7da097cb-10ba-46c6-8a0d-568f17102394	dotproperty	Arom Wongamat	39.8	0.800
077bd268-15e7-4212-83c0-e322aed5e5ea	dotproperty	Oceana Kamala	5aaff058-0948-4a4f-a104-4e1b3af3d184	ddproperty	Oceana Resort Kamala	52.5	0.800
3bb91009-53ef-40ad-8218-1909a4e54653	fazwaz	Bangkapi Condotown	5322e589-8d7c-4dae-8597-b8ad2e489846	dotproperty	Bangkapi Condotown Building D	32.5	0.791
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	574211de-0112-42e3-8b84-11e4e2cea23c	ddproperty	The Reserve Sukhumvit 61	33.0	0.788
574211de-0112-42e3-8b84-11e4e2cea23c	ddproperty	The Reserve Sukhumvit 61	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.788
09161773-f221-4936-ac76-c9842aa0e188	dotproperty	Klass Condo Siam	f81922d2-df3d-4060-aab2-96e4f6275c26	fazwaz	Klass Siam	5.0	0.783
0608c836-5605-4145-a788-071f72c8ea4e	ddproperty	SKYPARK Lucean Jomtien Pattaya, Chon Buri (Pattaya)	d017f456-7a25-4064-a296-a78e1d55019b	dotproperty	SKYPARK Lucean Jomtien Pattaya	22.6	0.783
8402798c-1729-46cc-83a0-c757d206ab7f	hipflat	SR Complex	ad631353-130b-4d1f-9420-82c9be7d3b0b	dotproperty	SR Condo Complex	25.2	0.783
88773736-c852-4929-a88f-a0b4a1529ef5	ddproperty	Chambery Sriracha-Laemchabang, Chon Buri (Pattaya)	ff64f452-e41d-47a7-b238-868d0db9e176	dotproperty	Chambery Sriracha-Laemchabang	33.6	0.783
3d475efd-19a5-4719-ae8d-360eb5d9fe39	ddproperty	La Citta Penthouse	91be9c83-8bed-45b6-a322-ce3d2243ddd7	dotproperty	La Citta Penthouse Thonglor 8	15.4	0.780
a048530d-f8b4-4c48-abdb-2a77d9d09422	ddproperty	Siam Oriental Tropical Garden, Chon Buri (Pattaya)	c46ed568-a9fb-4fb1-9002-c614758c7b7c	dotproperty	Siam Oriental Tropical Garden	8.9	0.776
04ea645f-7011-43a3-8b3b-6e9957be8c14	ddproperty	Brixton Kaset Sriracha Campus, Chon Buri (Pattaya)	0a5f0b0c-dcb0-43d0-a8a6-ee2560eab856	hipflat	Brixton Kaset Sriracha Campus	31.4	0.776
68e104ac-dd49-43d7-95bc-6d20183d4ab1	ddproperty	The Breeze Condominium Bangsaray, Chon Buri (Pattaya)	d3504cc0-c4bc-45a0-bdc1-267bbe9b00e8	dotproperty	The Breeze Condominium Bangsaray	40.5	0.776
0fd0cae5-8de3-4bb9-b592-d9ca2e66348d	ddproperty	Dcondo Campus Resort Bangsaen, Chon Buri (Pattaya)	da4469fc-dd26-43c8-bfb2-cd998d05873b	dotproperty	Dcondo Campus Resort Bangsaen	56.0	0.776
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	e0cffddd-dc18-4c66-bcac-e4fa2375d95d	ddproperty	The Crest Sukhumvit 34	33.0	0.774
0f55be5d-b371-4927-aa48-196770394c34	ddproperty	IDEO Q Sukhumvit 36	10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	33.0	0.774
0f55be5d-b371-4927-aa48-196770394c34	ddproperty	IDEO Q Sukhumvit 36	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.774
e0cffddd-dc18-4c66-bcac-e4fa2375d95d	ddproperty	The Crest Sukhumvit 34	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.774
06f60b92-bf39-4e41-9f05-6e626e1b0627	fazwaz	Origins Bangmod-Rama 2	d2da43c6-1096-4324-b5a2-620f0d9ee12d	hipflat	Origins Rama 2	40.0	0.774
711921bf-3826-4e47-a917-360aceb21c72	ddproperty	Ocean Stone	e2796d8c-7961-4c54-b376-9d70194dac92	dotproperty	Oceanstone Phuket	12.7	0.769
1dac3cd3-52ea-4b35-b9bf-2f8a2ca4f8ab	fazwaz	Bridge Sathorn-Narathiwas	43c39bed-c8d4-428d-87a6-314cd9d1c187	hipflat	Bridge Narathiwat	26.4	0.769
3be81b17-be6c-45ca-9807-08d68a7c561d	hipflat	Kensington Leamchabang – Sriracha	86a4015c-fa58-4348-9922-a5a962e897f7	ddproperty	Kensington Laemchabang-Sriracha, Chon Buri (Pattaya)	33.3	0.767
09625fae-451e-443c-9d4e-b64f0458fd5b	fazwaz	The Fine by Fine Home Ari 4	3065951c-ae6a-469b-b483-6e15ae2a3203	dotproperty	The Fine by Fine Home Ari 4 - Paholyothin	33.1	0.766
09625fae-451e-443c-9d4e-b64f0458fd5b	fazwaz	The Fine by Fine Home Ari 4	716ea53a-b975-4812-8711-b8dfddddc6e0	dotproperty	The Fine by Fine Home Ari 4 - Paholyothin	33.1	0.766
52ac3e17-36db-4aa5-ba11-a8c8cba43607	dotproperty	Condo One Sukhumvit 52	53aca4f3-75f4-49cd-9222-2911382fd7cb	hipflat	The Next Sukhumvit 52	49.2	0.765
11afccf1-6e6f-49ad-a3d0-15c6ca2e48e6	ddproperty	The Indeed Condo Urban Sriracha, Chon Buri (Pattaya)	c1f16fb6-810f-49ef-ac2a-f82e5090c92b	dotproperty	The Indeed Condo Urban Sriracha	10.7	0.762
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	51a1d4c7-66e0-4fdc-980b-29e701b019c0	ddproperty	168 Sukhumvit 36	33.0	0.759
51a1d4c7-66e0-4fdc-980b-29e701b019c0	ddproperty	168 Sukhumvit 36	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	0.759
74ef70f0-2a64-47ea-b80d-a3e26f2965b6	dotproperty	Origin Thonglor World	fa6bad8e-71de-4129-b7b0-9162911d6293	fazwaz	Park Origin Thonglor	43.4	0.757
8ecbda95-1c15-4c76-b664-2eff9d1131b3	dotproperty	Veranda Residence Pattaya	c2ab1ae5-9cbe-4993-ac79-6d10a3e11358	ddproperty	Veranda Residence Pattaya, Chon Buri (Pattaya)	44.6	0.754
4c6d553a-ecf8-4e45-9f67-c03203739d74	ddproperty	Dormy Residences Sriracha, Chon Buri (Pattaya)	f86862b8-e939-43d8-b34b-6439d52cb256	dotproperty	Dormy Residences Sriracha	47.8	0.754
5e1cad37-f681-4e24-91bb-8d37dd86c732	dotproperty	Quad Silom	67093635-edf9-4f19-847b-ea7f11600b6a	hipflat	Quad Suites Silom	9.2	0.750
47ea9ed6-ce8a-402f-9739-74d1f1b70695	fazwaz	Quad Silom	67093635-edf9-4f19-847b-ea7f11600b6a	hipflat	Quad Suites Silom	10.9	0.750
012ccfc5-e7be-4da4-b5fc-659615dacf1d	dotproperty	Sea Heaven	74398ec8-d356-4f65-90e0-7bb9c4cf74fc	ddproperty	Sea Heaven Phase 2	16.8	0.750
395d6a0e-96c8-42ed-8717-4978d25feb9c	ddproperty	Estella Ekkamai (Movenpick Residences Ekkamai)	90f47fc9-74f9-47e7-bba1-e0a49bc2f44f	hipflat	Estella Residences Ekkamai	52.4	0.750
0c34f7bf-6e18-43e1-a105-6d320693450c	dotproperty	Amari Residences Pattaya	e1c0970e-57ab-4795-947c-868a3239d6c3	ddproperty	Amari Residences Pattaya, Chon Buri (Pattaya)	2.6	0.746
2a2e7fdc-1ee8-4ec3-8a73-bb2e3ee9933e	hipflat	Marina Bayfront Sriracha	d63690e9-b352-4b25-b371-777f94e65cee	ddproperty	Marina Bayfront Sriracha, Chon Buri (Pattaya)	13.2	0.746
39da3db5-2a7b-4634-b5c8-64a3eb21d809	hipflat	Ramada Mira North Pattaya	fab293ca-2b28-48ae-b6a6-88465d4b878a	ddproperty	Ramada Mira North Pattaya, Chon Buri (Pattaya)	21.2	0.746
69940d2e-3e3f-4544-840f-2c64405cfed7	dotproperty	Aquarous Jomtien Pattaya	83275121-c226-4c91-a46d-39daba7e0ade	ddproperty	Aquarous Jomtien Pattaya, Chon Buri (Pattaya)	32.1	0.746
45f78852-3ea0-42af-9549-62b2eccc54af	hipflat	Ananya Beachfront Naklua	b93a13bd-6750-4dfd-aa47-0d43dece9359	ddproperty	Ananya Beachfront Naklua, Chon Buri (Pattaya)	33.0	0.746
6ae916a0-7946-4bc1-abb1-28df5dcbbe36	dotproperty	Vincente Sukhumvit 49	a79bb606-1577-4166-b9e0-19cb41796881	hipflat	The shine sukhumvit 39	9.5	0.743
38023ef7-df0a-4a97-aff9-ca31c10d5f18	dotproperty	Stasia Residences Sriracha	4ae73069-fd51-43af-8e47-1631967a8f39	ddproperty	Stasia Residence Sriracha, Chon Buri (Pattaya)	46.3	0.742
a2eea172-f46e-467b-8323-c4f23441124f	hipflat	Dcondo Tann-Charan	b6d5c538-1c97-45ce-926b-08688397f7a8	fazwaz	Dcondo Panaa	26.3	0.741
378ed9e2-ff66-4df5-81a2-5cf344bd4259	dotproperty	Lumpini Condo Town Ramintra - Laksi	bf186c32-8c9c-41e4-acd2-e75552c2f079	hipflat	Lumpini Ville Ramintra - Laksi	30.4	0.741
9968c1f6-f758-4101-9287-5bc46ef2d959	dotproperty	Noble Ploenchit	a5aa493f-e025-4f66-86a5-af27dd3d2f35	ddproperty	Baan Ploenchit	56.9	0.741
b19c4410-5f57-41fd-96e5-bd3cf2514a77	hipflat	Sunshine Beach Condotel	f9cb8feb-6323-4575-9ab3-5733b4d52b73	ddproperty	Sunshine Beach Condotel, Chon Buri (Pattaya)	7.4	0.737
78471f0b-7e85-4d99-ba2a-1db1dda7bfc4	ddproperty	Grand View Condo Pattaya, Chon Buri (Pattaya)	c16d60e5-4b92-4321-8b67-2e40c649c7c7	hipflat	Grand View Condo Pattaya	8.1	0.737
58627ad5-3e6a-4a1b-91bc-91462608aa18	hipflat	Jomtien Beach Mountain 6	f1b92fa0-d0a1-4f3f-a60c-e1692fa4b944	ddproperty	Jomtien Beach Mountain 6, Chon Buri (Pattaya)	8.9	0.737
45fa0b42-3c98-4fa0-86ae-443278c0c113	ddproperty	Siam Oriental Elegance 2, Chon Buri (Pattaya)	bc0bec5f-57ea-4cd9-94c3-430595bb1668	dotproperty	Siam Oriental Elegance 2	9.0	0.737
82d13b3e-0125-44ac-b470-9a2a3f44d8ca	ddproperty	TC Green Rama 9	f942e2d6-0990-4493-a55b-75454a1c4522	dotproperty	TC Green	42.7	0.737
2cf7e41f-631d-4556-981b-1d86c224d149	dotproperty	D.S. Tower 1 Sukhumvit 33	773519f5-511a-4ff9-a5df-1407afe680ef	hipflat	AP Suites Sukhumvit 33	58.6	0.737
64779172-219a-488f-ba37-e1357c928c6e	fazwaz	Noble Above Wireless Ruamrudee	e05a64d1-8590-4be7-870b-daacda762df0	dotproperty	Noble Ambience Ruamrudee	33.8	0.735
